"","method","Nt","p0","p1","miss0","miss1","POS","POS_se","scenario"
"330","TS",82,0.6,0.9,0,0.5,0.869462165739069,0.0228766353115648,9
"331","TS",82,0.6,0.9,0.1,0,0.869462165739069,0.0228766353115648,9
"332","TS",82,0.6,0.9,0.1,0.1,0.869462165739069,0.0228766353115648,9
"333","TS",82,0.6,0.9,0.1,0.2,0.869462165739069,0.0228766353115648,9
"334","TS",82,0.6,0.9,0.1,0.3,0.869462165739069,0.0228766353115648,9
"335","TS",82,0.6,0.9,0.1,0.4,0.869462165739069,0.0228766353115648,9
"336","TS",82,0.6,0.9,0.1,0.5,0.869462165739069,0.0228766353115648,9
"337","TS",82,0.6,0.9,0.2,0,0.869462165739069,0.0228766353115648,9
"338","TS",82,0.6,0.9,0.2,0.1,0.869462165739069,0.0228766353115648,9
"339","TS",82,0.6,0.9,0.2,0.2,0.869462165739069,0.0228766353115648,9
"340","TS",82,0.6,0.9,0.2,0.3,0.869462165739069,0.0228766353115648,9
"341","TS",82,0.6,0.9,0.2,0.4,0.869462165739069,0.0228766353115648,9
"342","TS",82,0.6,0.9,0.2,0.5,0.869462165739069,0.0228766353115648,9
"343","TS",82,0.6,0.9,0.3,0,0.869462165739069,0.0228766353115648,9
"344","TS",82,0.6,0.9,0.3,0.1,0.869462165739069,0.0228766353115648,9
"345","TS",82,0.6,0.9,0.3,0.2,0.869462165739069,0.0228766353115648,9
"346","TS",82,0.6,0.9,0.3,0.3,0.869462165739069,0.0228766353115648,9
"347","TS",82,0.6,0.9,0.3,0.4,0.869462165739069,0.0228766353115648,9
"348","TS",82,0.6,0.9,0.3,0.5,0.869462165739069,0.0228766353115648,9
"349","TS",82,0.6,0.9,0.4,0,0.869462165739069,0.0228766353115648,9
"350","TS",82,0.6,0.9,0.4,0.1,0.869462165739069,0.0228766353115648,9
"351","TS",82,0.6,0.9,0.4,0.2,0.869462165739069,0.0228766353115648,9
"352","TS",82,0.6,0.9,0.4,0.3,0.869462165739069,0.0228766353115648,9
"353","TS",82,0.6,0.9,0.4,0.4,0.869462165739069,0.0228766353115648,9
"354","TS",82,0.6,0.9,0.4,0.5,0.869462165739069,0.0228766353115648,9
"355","TS",82,0.6,0.9,0.5,0,0.869462165739069,0.0228766353115648,9
"356","TS",82,0.6,0.9,0.5,0.1,0.869462165739069,0.0228766353115648,9
"357","TS",82,0.6,0.9,0.5,0.2,0.869462165739069,0.0228766353115648,9
"358","TS",82,0.6,0.9,0.5,0.3,0.869462165739069,0.0228766353115648,9
"359","TS",82,0.6,0.9,0.5,0.4,0.869462165739069,0.0228766353115648,9
"360","TS",82,0.6,0.9,0.5,0.5,0.869462165739069,0.0228766353115648,9
"361","TS",162,0.7,0.9,0,0,0.869462165739069,0.0228766353115648,10
"362","TS",162,0.7,0.9,0,0.1,0.869462165739069,0.0228766353115648,10
"363","TS",162,0.7,0.9,0,0.2,0.869462165739069,0.0228766353115648,10
"364","TS",162,0.7,0.9,0,0.3,0.869462165739069,0.0228766353115648,10
"365","TS",162,0.7,0.9,0,0.4,0.869462165739069,0.0228766353115648,10
"366","TS",162,0.7,0.9,0,0.5,0.869462165739069,0.0228766353115648,10
"367","TS",162,0.7,0.9,0.1,0,0.869462165739069,0.0228766353115648,10
"368","TS",162,0.7,0.9,0.1,0.1,0.869462165739069,0.0228766353115648,10
"369","TS",162,0.7,0.9,0.1,0.2,0.869462165739069,0.0228766353115648,10
"370","TS",162,0.7,0.9,0.1,0.3,0.869462165739069,0.0228766353115648,10
"371","TS",162,0.7,0.9,0.1,0.4,0.869462165739069,0.0228766353115648,10
"372","TS",162,0.7,0.9,0.1,0.5,0.869462165739069,0.0228766353115648,10
"373","TS",162,0.7,0.9,0.2,0,0.869462165739069,0.0228766353115648,10
"374","TS",162,0.7,0.9,0.2,0.1,0.869462165739069,0.0228766353115648,10
"375","TS",162,0.7,0.9,0.2,0.2,0.869462165739069,0.0228766353115648,10
"376","TS",162,0.7,0.9,0.2,0.3,0.869462165739069,0.0228766353115648,10
"377","TS",162,0.7,0.9,0.2,0.4,0.869462165739069,0.0228766353115648,10
"378","TS",162,0.7,0.9,0.2,0.5,0.869462165739069,0.0228766353115648,10
"379","TS",162,0.7,0.9,0.3,0,0.869462165739069,0.0228766353115648,10
"380","TS",162,0.7,0.9,0.3,0.1,0.869462165739069,0.0228766353115648,10
"381","TS",162,0.7,0.9,0.3,0.2,0.869462165739069,0.0228766353115648,10
"382","TS",162,0.7,0.9,0.3,0.3,0.869462165739069,0.0228766353115648,10
"383","TS",162,0.7,0.9,0.3,0.4,0.869462165739069,0.0228766353115648,10
"384","TS",162,0.7,0.9,0.3,0.5,0.869462165739069,0.0228766353115648,10
"385","TS",162,0.7,0.9,0.4,0,0.869462165739069,0.0228766353115648,10
"386","TS",162,0.7,0.9,0.4,0.1,0.869462165739069,0.0228766353115648,10
"387","TS",162,0.7,0.9,0.4,0.2,0.869462165739069,0.0228766353115648,10
"388","TS",162,0.7,0.9,0.4,0.3,0.869462165739069,0.0228766353115648,10
"389","TS",162,0.7,0.9,0.4,0.4,0.869462165739069,0.0228766353115648,10
"390","TS",162,0.7,0.9,0.4,0.5,0.869462165739069,0.0228766353115648,10
"391","TS",162,0.7,0.9,0.5,0,0.869462165739069,0.0228766353115648,10
"392","TS",162,0.7,0.9,0.5,0.1,0.869462165739069,0.0228766353115648,10
"393","TS",162,0.7,0.9,0.5,0.2,0.869462165739069,0.0228766353115648,10
"394","TS",162,0.7,0.9,0.5,0.3,0.869462165739069,0.0228766353115648,10
"395","TS",162,0.7,0.9,0.5,0.4,0.869462165739069,0.0228766353115648,10
"396","TS",162,0.7,0.9,0.5,0.5,0.869462165739069,0.0228766353115648,10
"397","TS",526,0.8,0.9,0,0,0.869462165739069,0.0228766353115648,11
"398","TS",526,0.8,0.9,0,0.1,0.869462165739069,0.0228766353115648,11
"399","TS",526,0.8,0.9,0,0.2,0.869462165739069,0.0228766353115648,11
"400","TS",526,0.8,0.9,0,0.3,0.869462165739069,0.0228766353115648,11
"401","TS",526,0.8,0.9,0,0.4,0.869462165739069,0.0228766353115648,11
"402","TS",526,0.8,0.9,0,0.5,0.869462165739069,0.0228766353115648,11
"403","TS",526,0.8,0.9,0.1,0,0.869462165739069,0.0228766353115648,11
"404","TS",526,0.8,0.9,0.1,0.1,0.869462165739069,0.0228766353115648,11
"405","TS",526,0.8,0.9,0.1,0.2,0.869462165739069,0.0228766353115648,11
"406","TS",526,0.8,0.9,0.1,0.3,0.869462165739069,0.0228766353115648,11
"407","TS",526,0.8,0.9,0.1,0.4,0.869462165739069,0.0228766353115648,11
"408","TS",526,0.8,0.9,0.1,0.5,0.869462165739069,0.0228766353115648,11
"409","TS",526,0.8,0.9,0.2,0,0.869462165739069,0.0228766353115648,11
"410","TS",526,0.8,0.9,0.2,0.1,0.869462165739069,0.0228766353115648,11
"411","TS",526,0.8,0.9,0.2,0.2,0.869462165739069,0.0228766353115648,11
"412","TS",526,0.8,0.9,0.2,0.3,0.869462165739069,0.0228766353115648,11
"413","TS",526,0.8,0.9,0.2,0.4,0.869462165739069,0.0228766353115648,11
"414","TS",526,0.8,0.9,0.2,0.5,0.869462165739069,0.0228766353115648,11
"415","TS",526,0.8,0.9,0.3,0,0.869462165739069,0.0228766353115648,11
"416","TS",526,0.8,0.9,0.3,0.1,0.869462165739069,0.0228766353115648,11
"417","TS",526,0.8,0.9,0.3,0.2,0.869462165739069,0.0228766353115648,11
"418","TS",526,0.8,0.9,0.3,0.3,0.869462165739069,0.0228766353115648,11
"419","TS",526,0.8,0.9,0.3,0.4,0.869462165739069,0.0228766353115648,11
"420","TS",526,0.8,0.9,0.3,0.5,0.869462165739069,0.0228766353115648,11
"421","TS",526,0.8,0.9,0.4,0,0.869462165739069,0.0228766353115648,11
"422","TS",526,0.8,0.9,0.4,0.1,0.869462165739069,0.0228766353115648,11
"423","TS",526,0.8,0.9,0.4,0.2,0.869462165739069,0.0228766353115648,11
"424","TS",526,0.8,0.9,0.4,0.3,0.869462165739069,0.0228766353115648,11
"425","TS",526,0.8,0.9,0.4,0.4,0.869462165739069,0.0228766353115648,11
"426","TS",526,0.8,0.9,0.4,0.5,0.869462165739069,0.0228766353115648,11
"427","TS",526,0.8,0.9,0.5,0,0.869462165739069,0.0228766353115648,11
"428","TS",526,0.8,0.9,0.5,0.1,0.869462165739069,0.0228766353115648,11
"429","TS",526,0.8,0.9,0.5,0.2,0.869462165739069,0.0228766353115648,11
"430","TS",526,0.8,0.9,0.5,0.3,0.869462165739069,0.0228766353115648,11
"431","TS",526,0.8,0.9,0.5,0.4,0.869462165739069,0.0228766353115648,11
"432","TS",526,0.8,0.9,0.5,0.5,0.869462165739069,0.0228766353115648,11
